individual	type	info	file	etag
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client3_168_0.fastq.gz	b59152b00440e28eec579105723f0902-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client3_169_0.fastq.gz	bead6de4eff09b89254b74cc586b959e-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client3_170_0.fastq.gz	59c73f02c48f28c3e29ad8437bdcfe45-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client3_171_0.fastq.gz	4fc98523f428611bf9e1d727653ca408-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client3_172_0.fastq.gz	b4518072db030250338c4394b082c577-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_0_0.fastq.gz	8a67279d1fe2d5cb9ce3ab7ed2f01731-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_1_0.fastq.gz	b491990ca01e1a816a62912c56c85380-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_2_0.fastq.gz	29e7d9351b3851713e5160387416235c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_3_0.fastq.gz	856cea20c89cf415b087713d418fe8b2-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_4_0.fastq.gz	094af80f0c6eb6f341370361ef734a51-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_5_0.fastq.gz	f7673355804cacff6c7629aaaec0fce6-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_6_0.fastq.gz	f53a594908ad28379cc2e32534597158-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_7_0.fastq.gz	7082f9e6d89f7b000aabf45120833f37-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_8_0.fastq.gz	e9212658836a0be2d89fce38c0359a7d-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_9_0.fastq.gz	5a456eec3dfecab85b80b2ca86c17f43-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_10_0.fastq.gz	aed0cd87a894240d23f52a4393cc60a8-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_11_0.fastq.gz	31e733a60a5cca8420d037bc255eda26-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_12_0.fastq.gz	68d56f4b866106743d4003cee46f3c91-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_13_0.fastq.gz	924d5c6a9beea60b87008e8390d2452e-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_14_0.fastq.gz	aa4cb6825a049c847e8769c7adfe3697-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_15_0.fastq.gz	1edf30b45c97629b20831c683c30f8a3-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_16_0.fastq.gz	c8d7ff04db43958515f4564d31af38bb-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_17_0.fastq.gz	bb4362cbd2e4262fd3173010b10ab75e-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_18_0.fastq.gz	8f4aef6993385779a606c569df154494-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_19_0.fastq.gz	c1b4fc633a8e9108fef0d5933811f72f-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_20_0.fastq.gz	bebcd4cb24f52d7aab4acc8c627a5fd6-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_21_0.fastq.gz	24491dd9647d5186236d114ebdeead85-4
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_22_0.fastq.gz	424e63d9e6f2327b633f613eb1533c92-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_23_0.fastq.gz	0c81cdd5d10cea88293c5e8c0eb3242c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_24_0.fastq.gz	6c8b73e7742c0bd0a2a919b0fd732ba2-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_25_0.fastq.gz	39d63ce7c3f983aa5b0598c1edf60a92-2
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_26_0.fastq.gz	8fe12b0a5e8d4ee1567e2eb19e106343-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_27_0.fastq.gz	41299672846d9f131144fa4e5e47d147-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_28_0.fastq.gz	f7034be7d47aa1bd48d166916089b70e-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_29_0.fastq.gz	159b219701d0e9e6754c58db77a27cdf-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_30_0.fastq.gz	6c9abea7f8961bfa675815b50d5c25b2-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_31_0.fastq.gz	4eedfb49047b1d7de82ee21c5b24f64a-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_32_0.fastq.gz	038c4d2a3ec91bf2f5d7ce52297c2899-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_33_0.fastq.gz	e7d298050121f6ffc9a5394fc77b9e3c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_34_0.fastq.gz	f5b49058ac21be70038aa4788d72fc34-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_35_0.fastq.gz	c21e1adc416bdab40cce260908a847e8-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_36_0.fastq.gz	28dd1742cd5a43450fabebfff4d4454c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_37_0.fastq.gz	7b46ca212110ae61004cb38dd69afc10-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_38_0.fastq.gz	18990bde02983d730104aa6f47a7fe64-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_39_0.fastq.gz	e7589b0f43b7b289e2f50458e8fd2681-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_40_0.fastq.gz	798a5d4c71d63a10f3b8c1adaa0cec80-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_41_0.fastq.gz	a8208696ed856ffaddc96843644f3d21-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_42_0.fastq.gz	f049039bde31f03b4c092ff7f122da66-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_43_0.fastq.gz	10b1152d380b158de791f2f64423dba3-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_44_0.fastq.gz	31614e4ccc0f57c282053e01db18a3e0-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_45_0.fastq.gz	f1e3cbe46cd1390018be6d2fb07853d3-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_46_0.fastq.gz	60e46af744c6bf2ed7baa1ccdfeca539-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_47_0.fastq.gz	cce282e7283d74135a297f5dff4f5b05-2
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_48_0.fastq.gz	76c82bd5b3bccd68bc353d4d99d6f498-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_49_0.fastq.gz	33aa860e913aa78c0ae2c4657a1cf407-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_50_0.fastq.gz	26594e667a1cef3a1a98228292d6aba4-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_51_0.fastq.gz	e857663caac1415d575e2456d4e66ebd-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_52_0.fastq.gz	d503bc7edcf0b2ee23d322dca5b97fa4-4
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_53_0.fastq.gz	8f6f5c63119d1b6d18a9a7dd9572408a-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_54_0.fastq.gz	9bfefdcb50b8a3acb30377f371b669c1-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_55_0.fastq.gz	c4f1ce621e6e84a72c3072fe5c94712c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_56_0.fastq.gz	864458d557377806bbf610a23a9fd6a1-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_57_0.fastq.gz	d40fe317812e0d052e671206341c3488-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_58_0.fastq.gz	3ee3d2990349da8438ec517e260c2c4a-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_59_0.fastq.gz	37d69626bfc81716c816f036191a1206-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_60_0.fastq.gz	a644ebd0597d1dd5c23f5d650aa00b62-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_61_0.fastq.gz	ee0db6fae1f71abcaa8f6755b3baf98c-4
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_62_0.fastq.gz	6bf9aba08ffef325c48d93608587656c-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_63_0.fastq.gz	d8e88c8a33686677279d38309c04176f-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_64_0.fastq.gz	bcd8892d9082a6da19732179d834c41f-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_65_0.fastq.gz	efeb9db15709b7bd1adc584e487ce1bd-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_66_0.fastq.gz	48378b72d5e8c3ba9fb889483807334d-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_67_0.fastq.gz	d0a71f7e27ebf5f818147a8577d10579-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_68_0.fastq.gz	61d83a0c593250125a4f229ecf5d37bf-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_69_0.fastq.gz	9581a90177a8b78692485f6b8ebb0f28-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_70_0.fastq.gz	156588340d3a3308e9ef7668d40fe875-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_71_0.fastq.gz	1d8f8bc0cdf3c7885bc10b5d12b5f610-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_72_0.fastq.gz	b07c11a8b9a01549da3f9cf1f0592175-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_73_0.fastq.gz	022de98cadfa7625599b37563e2dd4cd-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_74_0.fastq.gz	ca81c2ff6575861de774cfc2219ebc1b-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_75_0.fastq.gz	a85535bb25a80c3a9d5904b979b48c14-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_76_0.fastq.gz	08f608a12c81d240378d37a43daa0d87-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_77_0.fastq.gz	840f8704ae6f9f8684fe1a2522fa7e61-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_78_0.fastq.gz	54a18688844e6b1be10015e1bc0884c4-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_79_0.fastq.gz	9450ae6e605228848fa5a91542942b8e-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_80_0.fastq.gz	5603f1b88a47757a2781b2fcb73a9769-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_81_0.fastq.gz	71a3ad58d81e3ff48523cb772ed4edaf-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_82_0.fastq.gz	7371e73f68e196d004042cb1808bfc56-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_83_0.fastq.gz	b5c662f8a7a64faa3b9ce75c8ad03c43-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_84_0.fastq.gz	722d80ced61957fb5af6936ee25221d2-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_85_0.fastq.gz	494683932eca014633503afc7c7c0f74-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_86_0.fastq.gz	cb20dcc31038ba29277fae204f3cb24a-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_87_0.fastq.gz	3ff8734520bf1fca52f4e59e579b3159-5
ilNocFimb1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Noctua_fimbriata/ilNocFimb1/genomic_data/ont/fastq_pass/fastq_runid_f85fc51c747daba0918c6b5eb48880856d913dcb_client4_88_0.fastq.gz	ddc18da7f3747aa55f4651e8003b44d2-5
